Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,mes
2013-05-13T00:00:00Z,7.944446,11.1,4.1,NA,NA,NA,8.326387,NA,NA,NA,0.25,0.25,0.25,NA,NA,8.269158,80,79,4.113527,NA,NA,C,NA,C,NA,NA,NA,6.971997,NA,mayo
2013-05-14T00:00:00Z,4.33889,7.9,-1.6,NA,NA,NA,7.256251,NA,NA,NA,2.5,0.25,0.25,NA,NA,5.046447,64,62,-2.871862,NA,NA,C,NA,C,NA,NA,NA,21.91203,NA,mayo
2013-05-15T00:00:00Z,5.177776,11.3,-2.3,NA,NA,NA,6.259722,NA,NA,NA,0,2.25,0.75,NA,NA,6.428794,69,71,0.5030563,NA,NA,C,NA,C,NA,NA,NA,17.26402,NA,mayo
2013-05-16T00:00:00Z,3.991667,15,-3.4,NA,NA,NA,6.005554,NA,NA,NA,0,0,0,NA,NA,6.086414,80,76,-0.1880426,NA,NA,C,NA,C,NA,NA,NA,17.76202,8.548998,mayo
2013-05-17T00:00:00Z,2.931945,11.5,-3,NA,NA,NA,5.524999,NA,NA,NA,0,0,0,NA,NA,6.215516,85,85,0.02917739,NA,NA,C,NA,C,NA,NA,NA,18.59202,NA,mayo
2013-05-18T00:00:00Z,1.34375,10.9,-3.7,NA,NA,NA,4.831945,NA,NA,NA,0.25,0.25,0.25,NA,NA,6.497324,94,92,0.5808955,NA,NA,C,NA,C,NA,NA,NA,21.08202,NA,mayo
2013-05-19T00:00:00Z,5.488194,14.7,-0.2,NA,NA,NA,5.606945,NA,NA,NA,0,0,0,NA,NA,8.525928,88,86,4.497423,NA,NA,C,NA,C,NA,NA,NA,11.62,14.94001,mayo
2013-05-20T00:00:00Z,5.162499,12.6,-0.7,NA,NA,NA,6.223611,NA,NA,NA,1.5,1.5,0.25,NA,NA,7.98141,90,86,3.595656,NA,NA,C,NA,C,NA,NA,NA,11.952,16.51702,mayo
2013-05-21T00:00:00Z,8.8125,12.9,6.9,NA,NA,NA,6.97986,NA,NA,NA,0.25,0.25,0.25,NA,NA,9.583362,83,81,6.304796,NA,NA,C,NA,C,NA,NA,NA,NA,16.01901,mayo
2013-05-22T00:00:00Z,9.763891,14.5,7.2,NA,NA,NA,7.303471,NA,NA,NA,0,0,0,NA,NA,9.492765,79,75,6.19872,NA,NA,C,NA,C,NA,NA,NA,0,14.19301,mayo
2013-05-23T00:00:00Z,11.19653,14.5,9.3,NA,NA,NA,8.49028,NA,NA,NA,2.5,2,0.25,NA,NA,11.30194,83,82,8.691005,NA,NA,C,NA,C,NA,NA,NA,0,9.79401,mayo
2013-05-24T00:00:00Z,11.70139,15.2,10,NA,NA,NA,9.166668,NA,NA,NA,1,1.25,0.25,NA,NA,11.32074,85,88,8.699922,NA,NA,C,NA,C,NA,NA,NA,1.162,9.79401,mayo
2013-05-25T00:00:00Z,8.687499,14.3,3.9,NA,NA,NA,8.899308,NA,NA,NA,1,1,0.25,NA,NA,9.78293,87,81,6.621499,NA,NA,C,NA,C,NA,NA,NA,9.461999,15.77001,mayo
2013-05-26T00:00:00Z,10.51528,13,7.4,NA,NA,NA,8.933337,NA,NA,NA,0.75,0.75,0.25,NA,NA,9.55645,78,79,6.271923,NA,NA,C,NA,C,NA,NA,NA,0,13.36302,mayo
2013-05-27T00:00:00Z,6.960418,8.2,6,NA,NA,NA,8.347913,NA,NA,NA,11.25,11,3.25,NA,NA,9.335752,96,95,5.950694,NA,NA,C,NA,C,NA,NA,NA,15.60401,NA,mayo
2013-05-28T00:00:00Z,5.606944,8.7,3.4,NA,NA,NA,7.096529,NA,NA,NA,0.75,1,0.25,NA,NA,8.273265,92,94,4.229141,NA,NA,C,NA,C,NA,NA,NA,22.41003,NA,mayo
2013-05-29T00:00:00Z,7.529861,11.8,3.8,NA,NA,NA,7.254862,NA,NA,NA,1,1,0.25,NA,NA,8.781054,82,79,5.074258,NA,NA,C,NA,C,NA,NA,NA,2.324,NA,mayo
2013-05-30T00:00:00Z,8.147918,10.4,5,NA,NA,NA,7.392364,NA,NA,NA,8,7.25,1,NA,NA,9.840316,93,92,6.700101,NA,NA,C,NA,C,NA,NA,NA,7.635996,NA,mayo
2013-05-31T00:00:00Z,6.466666,10,4.7,NA,NA,NA,6.982641,NA,NA,NA,3.5,3,0.5,NA,NA,8.909517,93,93,5.289815,NA,NA,C,NA,C,NA,NA,NA,16.93201,NA,mayo
2013-06-01T00:00:00Z,6.933333,10.8,3.2,NA,NA,NA,6.758336,NA,NA,NA,1,2.25,0.75,NA,NA,8.995383,87,85,5.421618,NA,NA,C,NA,C,NA,NA,NA,7.635996,NA,junio
2013-06-02T00:00:00Z,9.061806,13.3,6.4,NA,NA,NA,7.336115,NA,NA,NA,1,1,0.25,NA,NA,10.33718,87,88,7.404757,NA,NA,C,NA,C,NA,NA,NA,1.494,16.51701,junio
2013-06-03T00:00:00Z,11.86389,15.3,10.3,NA,NA,NA,8.638887,NA,NA,NA,1.5,1.5,0.5,NA,NA,10.97315,78,76,8.331892,NA,NA,C,NA,C,NA,NA,NA,0,6.806004,junio
2013-06-04T00:00:00Z,12.10897,14.8,10.4,NA,NA,NA,9.077934,NA,NA,NA,1,1,0.25,NA,NA,11.55602,84,82,9.081358,NA,NA,C,NA,C,NA,NA,NA,0,8.466007,junio
2013-06-05T00:00:00Z,8.717363,12.6,6.8,NA,NA,NA,8.290277,NA,NA,NA,0.75,1,0.25,NA,NA,7.786568,72,71,3.319486,NA,NA,C,NA,C,NA,NA,NA,2.324,20.25202,junio
2013-06-06T00:00:00Z,8.632638,12.9,3.7,NA,NA,NA,7.604166,NA,NA,NA,1,0.75,0.25,NA,NA,9.092939,79,77,5.330336,NA,NA,C,NA,C,NA,NA,NA,4.813998,15.10602,junio
2013-06-07T00:00:00Z,7.027777,10.5,1,NA,NA,NA,7.097918,NA,NA,NA,0.25,0.5,0.25,NA,NA,6.191141,69,68,-0.01100756,NA,NA,C,NA,C,NA,NA,NA,14.60801,NA,junio
2013-06-08T00:00:00Z,0.5013891,8.7,-4.3,NA,NA,NA,4.89375,NA,NA,NA,1.5,1.5,0.5,NA,NA,5.759358,92,89,-0.9893157,NA,NA,C,NA,C,NA,NA,NA,21.24802,NA,junio
2013-06-09T00:00:00Z,6.469442,12.8,-2.3,NA,NA,NA,4.499305,NA,NA,NA,0,0,0,NA,NA,7.143686,64,61,1.768554,NA,NA,C,NA,C,NA,NA,NA,1.992,16.43401,junio
2013-06-10T00:00:00Z,10.51527,13.7,8.6,NA,NA,NA,5.825694,NA,NA,NA,0,0,0,NA,NA,7.146391,59,58,2.029532,NA,NA,C,NA,C,NA,NA,NA,1.992,12.28401,junio
2013-06-11T00:00:00Z,8.146526,13.3,-0.4,NA,NA,NA,5.688889,NA,NA,NA,0,0,0,NA,NA,9.05564,79,77,5.337448,NA,NA,C,NA,C,NA,NA,NA,4.315999,13.94401,junio
2013-06-12T00:00:00Z,9.677084,11.6,8.2,NA,NA,NA,6.66042,NA,NA,NA,0.75,0.75,0.25,NA,NA,10.17508,84,85,7.133499,NA,NA,C,NA,C,NA,NA,NA,0,NA,junio
2013-06-13T00:00:00Z,10.76111,14.8,5.8,NA,NA,NA,7.765276,NA,NA,NA,0,0,0,NA,NA,9.423794,78,70,5.878181,NA,NA,C,NA,C,NA,NA,NA,4.647998,13.77802,junio
2013-06-14T00:00:00Z,6.084723,9.8,2.6,NA,NA,NA,6.92639,NA,NA,NA,4.25,0,0,NA,NA,7.924799,80,80,3.538965,NA,NA,C,NA,C,NA,NA,NA,10.624,NA,junio
2013-06-15T00:00:00Z,7.815279,10.8,3.7,NA,NA,NA,7.548612,NA,NA,NA,4.75,7.75,0.75,NA,NA,8.932635,88,85,5.168351,NA,NA,C,NA,C,NA,NA,NA,8.299996,NA,junio
2013-06-16T00:00:00Z,3.904167,7.4,1.6,NA,NA,NA,5.786111,NA,NA,NA,0.25,1.5,0.25,NA,NA,5.968039,73,75,-0.4137036,NA,NA,C,NA,C,NA,NA,NA,23.57203,NA,junio
2013-06-17T00:00:00Z,4.584723,6.5,2.2,NA,NA,NA,5.316667,NA,NA,NA,6.75,6.5,1,NA,NA,7.6206,92,96,3.044744,NA,NA,C,NA,C,NA,NA,NA,NA,NA,junio
2013-06-18T00:00:00Z,2.000695,6.4,-1.9,NA,NA,NA,4.420834,NA,NA,NA,2.75,3,1.75,NA,NA,5.721816,80,71,-1.038969,NA,NA,C,NA,C,NA,NA,NA,NA,NA,junio
2013-06-19T00:00:00Z,4.829166,9.4,2.5,NA,NA,NA,4.517359,NA,NA,NA,0,0,0,NA,NA,7.514374,84,84,2.791135,NA,NA,C,NA,C,NA,NA,NA,18.09402,NA,junio
2013-06-20T00:00:00Z,6.768055,12.6,0.2,NA,NA,NA,4.870139,NA,NA,NA,0.25,0,0,NA,NA,8.133724,83,81,3.971492,NA,NA,C,NA,C,NA,NA,NA,14.77401,20.00302,junio
2013-06-21T00:00:00Z,6.25,7.7,4,NA,NA,NA,5.506247,NA,NA,NA,13.25,13.5,3.5,NA,NA,8.629404,91,93,4.818316,NA,NA,C,NA,C,NA,NA,NA,20.41802,NA,junio
2013-06-22T00:00:00Z,5.215279,9.2,3.1,NA,NA,NA,4.577083,NA,NA,NA,0,0,0,NA,NA,6.729276,77,72,1.256766,NA,NA,C,NA,C,NA,NA,NA,23.07403,NA,junio
2013-06-23T00:00:00Z,4.009721,9.5,-1.7,NA,NA,NA,4.090971,NA,NA,NA,0,0,0,NA,NA,6.566451,86,86,0.9215397,NA,NA,C,NA,C,NA,NA,NA,19.58802,NA,junio
2013-06-24T00:00:00Z,3.281945,10.5,-1.8,NA,NA,NA,4.219443,NA,NA,NA,0,0,0,NA,NA,7.631796,90,89,2.952789,NA,NA,C,NA,C,NA,NA,NA,13.44601,NA,junio
2013-06-25T00:00:00Z,8.177777,13.1,6,NA,NA,NA,4.968055,NA,NA,NA,0,0,0,NA,NA,6.666542,61,55,1.155708,NA,NA,C,NA,C,NA,NA,NA,8.797997,19.33902,junio
2013-06-26T00:00:00Z,7.352082,9.7,6,NA,NA,NA,5.577782,NA,NA,NA,2,0.25,0.25,NA,NA,8.71826,87,86,4.94372,NA,NA,C,NA,C,NA,NA,NA,12.61601,NA,junio
2013-06-27T00:00:00Z,6.797915,10.6,5,NA,NA,NA,6.265276,NA,NA,NA,5,5.25,0.25,NA,NA,9.062542,94,90,5.537629,NA,NA,C,NA,C,NA,NA,NA,16.60001,NA,junio
2013-06-28T00:00:00Z,4.635416,7,2.8,NA,NA,NA,5.866668,NA,NA,NA,4.5,5.25,0.25,NA,NA,7.93835,95,95,3.600622,NA,NA,C,NA,C,NA,NA,NA,NA,NA,junio
2013-06-29T00:00:00Z,3.859723,8.5,2.1,NA,NA,NA,4.609027,NA,NA,NA,0,0.75,0.25,NA,NA,6.217168,80,75,0.1957994,NA,NA,C,NA,C,NA,NA,NA,22.74203,NA,junio
2013-06-30T00:00:00Z,0.1618057,4.7,-2.6,NA,NA,NA,3.643052,NA,NA,NA,8.25,4.75,0.5,NA,NA,5.828811,93,95,-0.8132741,NA,NA,C,NA,C,NA,NA,NA,NA,NA,junio
2013-07-01T00:00:00Z,6.805553,10.9,0.6,NA,NA,NA,4.718057,NA,NA,NA,47.25,9,1.5,NA,NA,9.450746,89,84,6.097353,NA,NA,C,NA,C,NA,NA,NA,5.643998,NA,julio
2013-07-02T00:00:00Z,5.902082,9.6,3.5,NA,NA,NA,5.522221,NA,NA,NA,21,59.5,3.5,NA,NA,8.860682,99,100,5.199782,NA,NA,C,NA,C,NA,NA,NA,23.90403,NA,julio
2013-07-03T00:00:00Z,4.341668,7.7,1.5,NA,NA,NA,4.893057,NA,NA,NA,5.5,7.75,0.5,NA,NA,7.715801,95,93,3.231102,NA,NA,C,NA,C,NA,NA,NA,23.07403,NA,julio
2013-07-04T00:00:00Z,4.072917,8.1,0.7,NA,NA,NA,4.42986,NA,NA,NA,0,1,0.25,NA,NA,7.045427,90,88,1.917221,NA,NA,C,NA,C,NA,NA,NA,20.91602,NA,julio
2013-07-05T00:00:00Z,1.132639,6.7,-2.3,NA,NA,NA,3.592361,NA,NA,NA,0,0,0,NA,NA,5.937111,90,87,-0.4254769,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-06T00:00:00Z,1.454861,7.9,-2,NA,NA,NA,3.582638,NA,NA,NA,0,0,0,NA,NA,5.480499,83,85,-1.525244,NA,NA,C,NA,C,NA,NA,NA,23.24003,NA,julio
2013-07-07T00:00:00Z,-0.08611132,7.2,-4.8,NA,NA,NA,2.754164,NA,NA,NA,1,0,0,NA,NA,5.019506,80,74,-2.765198,NA,NA,C,NA,C,NA,NA,NA,23.90403,NA,julio
2013-07-08T00:00:00Z,1.851389,5,0.8,NA,NA,NA,2.701388,NA,NA,NA,0.5,1,0.25,NA,NA,6.546836,95,91,0.9507957,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-09T00:00:00Z,2.677776,6.5,0.8,NA,NA,NA,3.718753,NA,NA,NA,4.75,3.25,0.25,NA,NA,7.696699,99,98,3.121087,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-10T00:00:00Z,5.667361,11.5,0.5,NA,NA,NA,4.472916,NA,NA,NA,1.25,3,0.25,NA,NA,8.402015,91,89,4.373332,NA,NA,C,NA,C,NA,NA,NA,15.93601,NA,julio
2013-07-11T00:00:00Z,7.521528,12.7,4.6,NA,NA,NA,5.659719,NA,NA,NA,0,0.25,0.25,NA,NA,9.248502,89,86,5.806275,NA,NA,C,NA,C,NA,NA,NA,12.28401,20.83302,julio
2013-07-12T00:00:00Z,6.543056,10.8,3.5,NA,NA,NA,5.499301,NA,NA,NA,4.5,3.25,0.75,NA,NA,8.194283,86,89,4.081011,NA,NA,C,NA,C,NA,NA,NA,18.75802,NA,julio
2013-07-13T00:00:00Z,5.374306,7.8,2,NA,NA,NA,5.072916,NA,NA,NA,2.75,3.5,0.25,NA,NA,7.483171,85,87,2.786206,NA,NA,C,NA,C,NA,NA,NA,23.07403,NA,julio
2013-07-14T00:00:00Z,5.295069,7.9,3.1,NA,NA,NA,4.814085,NA,NA,NA,0,0.5,0.25,NA,NA,8.051329,87,87,3.75905,NA,NA,C,NA,C,NA,NA,NA,15.27201,NA,julio
2013-07-15T00:00:00Z,7.972918,11.5,5.8,NA,NA,NA,5.246527,NA,NA,NA,0,0,0,NA,NA,8.70253,80,79,4.846949,NA,NA,C,NA,C,NA,NA,NA,8.465997,NA,julio
2013-07-16T00:00:00Z,9.917364,13,8.1,NA,NA,NA,6.233335,NA,NA,NA,0.25,0,0,NA,NA,9.88178,80,79,6.797554,NA,NA,C,NA,C,NA,NA,NA,0,11.45401,julio
2013-07-17T00:00:00Z,6.811805,10.1,-1.2,NA,NA,NA,6.46736,NA,NA,NA,4.5,4.75,1,NA,NA,7.384081,83,76,1.96799,NA,NA,C,NA,C,NA,NA,NA,15.60401,NA,julio
2013-07-18T00:00:00Z,-1.740277,4,-4.2,NA,NA,NA,4.121529,NA,NA,NA,1.25,1.25,0.25,NA,NA,4.433604,85,83,-4.361486,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-19T00:00:00Z,-0.4194446,12,-8.1,NA,NA,NA,2.845834,NA,NA,NA,0.25,0.25,0.25,NA,NA,4.880664,77,70,-3.440577,NA,NA,C,NA,C,NA,NA,NA,20.08602,NA,julio
2013-07-20T00:00:00Z,1.276389,6,-3.3,NA,NA,NA,2.50486,NA,NA,NA,0,0,0,NA,NA,4.19489,67,73,-5.219977,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-21T00:00:00Z,-1.472222,3.7,-6.4,NA,NA,NA,2.023609,NA,NA,NA,0,0,0,NA,NA,3.361019,67,71,-7.966023,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-22T00:00:00Z,-3.122917,7,-9.5,NA,NA,NA,1.446529,NA,NA,NA,0,0,0,NA,NA,4.625839,81,79,-4.298579,NA,NA,C,NA,C,NA,NA,NA,NA,NA,julio
2013-07-23T00:00:00Z,4.122221,11.9,-2.8,NA,NA,NA,1.300002,NA,NA,NA,0,0,0,NA,NA,6.42426,85,85,0.5573415,NA,NA,C,NA,C,NA,NA,NA,18.09402,NA,julio
2013-07-24T00:00:00Z,3.079167,15,-4,NA,NA,NA,1.33125,NA,NA,NA,0,0,0,NA,NA,5.601817,76,70,-1.335231,NA,NA,C,NA,C,NA,NA,NA,15.43801,6.722998,julio
2013-07-25T00:00:00Z,5.709723,13.2,-3,NA,NA,NA,1.721529,NA,NA,NA,0,0,0,NA,NA,6.696641,72,72,0.8487073,NA,NA,C,NA,C,NA,NA,NA,10.956,12.36701,julio
2013-07-26T00:00:00Z,3.670139,11.2,-1.7,NA,NA,NA,2.501388,NA,NA,NA,0,0,0,NA,NA,6.281973,77,74,0.276004,NA,NA,C,NA,C,NA,NA,NA,16.76601,NA,julio
2013-07-27T00:00:00Z,3.788889,11.3,-2.1,NA,NA,NA,2.830555,NA,NA,NA,0,0,0,NA,NA,5.261777,69,63,-2.438406,NA,NA,C,NA,C,NA,NA,NA,17.26402,NA,julio
2013-07-28T00:00:00Z,1.539584,11.3,-4,NA,NA,NA,2.503472,NA,NA,NA,0,0,0,NA,NA,5.461788,79,80,-1.950145,NA,NA,C,NA,C,NA,NA,NA,19.58802,NA,julio
2013-07-29T00:00:00Z,1.912499,12.1,-4.3,NA,NA,NA,2.223611,NA,NA,NA,0,0,0,NA,NA,5.955226,77,71,-0.6389036,NA,NA,C,NA,C,NA,NA,NA,13.77801,NA,julio
2013-07-30T00:00:00Z,7.449305,11.3,4.8,NA,NA,NA,3.499305,NA,NA,NA,0,0,0,NA,NA,7.337847,73,71,2.437248,NA,NA,C,NA,C,NA,NA,NA,13.61201,NA,julio
2013-07-31T00:00:00Z,5.647919,12.2,-1.8,NA,NA,NA,4.032641,NA,NA,NA,0,0,0,NA,NA,7.538337,83,80,2.811915,NA,NA,C,NA,C,NA,NA,NA,14.94001,NA,julio
2013-08-01T00:00:00Z,5.495834,12.1,-2.1,NA,NA,NA,4.199999,NA,NA,NA,0,0,0,NA,NA,6.728137,81,82,1.185296,NA,NA,C,NA,C,NA,NA,NA,16.26801,NA,agosto
2013-08-02T00:00:00Z,2.344445,10.8,-3.5,NA,NA,NA,3.629859,NA,NA,NA,0,0,0,NA,NA,6.333369,82,77,0.2948374,NA,NA,C,NA,C,NA,NA,NA,15.93601,NA,agosto
2013-08-03T00:00:00Z,5.010416,7.4,2,NA,NA,NA,4.470835,NA,NA,NA,13.25,5.5,1.25,NA,NA,7.741697,92,94,3.292583,NA,NA,C,NA,C,NA,NA,NA,23.57203,NA,agosto
2013-08-04T00:00:00Z,4.445138,7.6,3.1,NA,NA,NA,4.21528,NA,NA,NA,5.25,12.25,1.75,NA,NA,8.293858,97,94,4.261273,NA,NA,C,NA,C,NA,NA,NA,23.24003,NA,agosto
2013-08-05T00:00:00Z,4.56736,7.1,3,NA,NA,NA,4.448612,NA,NA,NA,2.5,2.5,0.25,NA,NA,7.800444,94,92,3.390283,NA,NA,C,NA,C,NA,NA,NA,23.73803,NA,agosto
2013-08-06T00:00:00Z,3.727085,5.3,1,NA,NA,NA,4.077776,NA,NA,NA,5,4.25,0.75,NA,NA,7.894925,99,99,3.538341,NA,NA,C,NA,C,NA,NA,NA,NA,NA,agosto
2013-08-07T00:00:00Z,4.418056,8.7,1.8,NA,NA,NA,4.336111,NA,NA,NA,1.5,3,0.25,NA,NA,7.068625,86,79,1.936306,NA,NA,C,NA,C,NA,NA,NA,20.41802,NA,agosto
2013-08-08T00:00:00Z,4.670138,9.4,2.3,NA,NA,NA,4.786806,NA,NA,NA,0,0,0,NA,NA,6.232546,73,73,0.2008346,NA,NA,C,NA,C,NA,NA,NA,18.26002,NA,agosto
2013-08-09T00:00:00Z,4.144445,9,1.3,NA,NA,NA,4.108331,NA,NA,NA,0.25,0,0,NA,NA,6.269876,76,73,0.3009869,NA,NA,C,NA,C,NA,NA,NA,20.25202,NA,agosto
2013-08-10T00:00:00Z,6.440973,8.7,4,NA,NA,NA,5.165279,NA,NA,NA,3.25,2.5,0.25,NA,NA,9.154606,93,93,5.66101,NA,NA,C,NA,C,NA,NA,NA,16.26801,NA,agosto
2013-08-11T00:00:00Z,6.370834,9.2,3.4,NA,NA,NA,5.672916,NA,NA,NA,2,2.75,0.25,NA,NA,7.828756,84,86,3.225879,NA,NA,C,NA,C,NA,NA,NA,19.09002,NA,agosto
2013-08-12T00:00:00Z,2.15764,8.1,-4.1,NA,NA,NA,4.271526,NA,NA,NA,0.75,1,0.5,NA,NA,4.743019,68,71,-3.512748,NA,NA,C,NA,C,NA,NA,NA,20.41802,NA,agosto
2013-08-13T00:00:00Z,1.796527,9.3,-5.1,NA,NA,NA,3.402779,NA,NA,NA,0,0,0,NA,NA,4.412886,68,67,-4.455499,NA,NA,C,NA,C,NA,NA,NA,20.75002,NA,agosto
2013-08-14T00:00:00Z,1.834722,13.5,-5.7,NA,NA,NA,3.057638,NA,NA,NA,5.75,1.25,0.25,NA,NA,5.744593,79,75,-1.404656,NA,NA,C,NA,C,NA,NA,NA,17.09801,10.79,agosto
2013-08-15T00:00:00Z,5.591667,8.6,3.3,NA,NA,NA,4.852083,NA,NA,NA,2.5,7,0.5,NA,NA,8.033155,90,84,3.761703,NA,NA,C,NA,C,NA,NA,NA,21.08202,NA,agosto
2013-08-16T00:00:00Z,5.754166,12.2,0.3,NA,NA,NA,4.989584,NA,NA,NA,0,0,0,NA,NA,6.317175,74,70,0.3641423,NA,NA,C,NA,C,NA,NA,NA,16.76601,NA,agosto
2013-08-17T00:00:00Z,2.328472,13.6,-4.1,NA,NA,NA,4.328473,NA,NA,NA,0,0,0,NA,NA,5.763272,77,69,-0.9235613,NA,NA,C,NA,C,NA,NA,NA,16.93201,9.877007,agosto
2013-08-18T00:00:00Z,6.994444,12.6,-2,NA,NA,NA,4.419443,NA,NA,NA,5.5,4.5,2,NA,NA,7.30413,73,69,2.175109,NA,NA,C,NA,C,NA,NA,NA,10.292,15.77002,agosto
2013-08-19T00:00:00Z,3.990973,6.9,1.1,NA,NA,NA,4.738889,NA,NA,NA,4.5,5.25,0.5,NA,NA,7.434927,93,93,2.685986,NA,NA,C,NA,C,NA,NA,NA,NA,NA,agosto
2013-08-20T00:00:00Z,5.973611,10.3,4,NA,NA,NA,5,NA,NA,NA,1,0.25,0.25,NA,NA,7.700126,82,77,3.216366,NA,NA,C,NA,C,NA,NA,NA,16.76601,NA,agosto
2013-08-21T00:00:00Z,3.946528,7.5,0.2,NA,NA,NA,5.277082,NA,NA,NA,0.75,1.75,0.25,NA,NA,6.269118,83,86,0.1273765,NA,NA,C,NA,C,NA,NA,NA,23.90403,NA,agosto
2013-08-22T00:00:00Z,-0.2458333,3.7,-3.7,NA,NA,NA,3.606945,NA,NA,NA,0,0,0,NA,NA,3.897005,69,68,-6.13525,NA,NA,C,NA,C,NA,NA,NA,NA,NA,agosto
2013-08-23T00:00:00Z,-4.784029,-1.2,-8.2,NA,NA,NA,2.440279,NA,NA,NA,0,0,0,NA,NA,2.731768,65,67,-10.59814,NA,NA,C,NA,C,NA,NA,NA,NA,0,agosto
2013-08-24T00:00:00Z,-2.655556,4.3,-6.4,NA,NA,NA,1.665279,NA,NA,NA,0,0,0,NA,NA,2.699148,53,51,-10.75229,NA,NA,C,NA,C,NA,NA,NA,NA,NA,agosto
2013-08-25T00:00:00Z,-1.513889,4.1,-5.3,NA,NA,NA,1.361808,NA,NA,NA,0,0,0,NA,NA,3.65506,68,69,-6.945168,NA,NA,C,NA,C,NA,NA,NA,NA,NA,agosto
2013-08-26T00:00:00Z,0.585417,9.3,-5.2,NA,NA,NA,1.31389,NA,NA,NA,0,0,0,NA,NA,6.550136,84,84,0.159146,NA,NA,C,NA,C,NA,NA,NA,15.10601,NA,agosto
2013-08-27T00:00:00Z,10.70139,14.4,8.2,NA,NA,NA,4.328472,NA,NA,NA,0,0,0,NA,NA,10.25083,79,78,7.33252,NA,NA,C,NA,C,NA,NA,NA,0,9.047009,agosto
2013-08-28T00:00:00Z,10.69444,14,8.9,NA,NA,NA,6.514582,NA,NA,NA,0,0,0,NA,NA,10.11316,80,78,7.127808,NA,NA,C,NA,C,NA,NA,NA,0,10.04301,agosto
2013-08-29T00:00:00Z,10.19306,14,7.6,NA,NA,NA,7.168054,NA,NA,NA,0,0,0,NA,NA,9.193244,77,73,5.732631,NA,NA,C,NA,C,NA,NA,NA,0.996,15.18901,agosto
2013-08-30T00:00:00Z,9.007637,12.8,6.8,NA,NA,NA,7.50139,NA,NA,NA,1,0,0,NA,NA,9.406099,82,80,6.059674,NA,NA,C,NA,C,NA,NA,NA,NA,18.50902,agosto
2013-08-31T00:00:00Z,8.098614,10.9,6.6,NA,NA,NA,8.197224,NA,NA,NA,4.25,3.5,0.25,NA,NA,9.705628,91,87,6.515085,NA,NA,C,NA,C,NA,NA,NA,1.162,NA,agosto
2013-09-01T00:00:00Z,6.616666,10.3,4,NA,NA,NA,7.484028,NA,NA,NA,3,4,0.5,NA,NA,7.960308,86,87,3.671461,NA,NA,C,NA,C,NA,NA,NA,16.60001,NA,septiembre
2013-09-02T00:00:00Z,4.898611,9.8,0.3,NA,NA,NA,6.802081,NA,NA,NA,0.5,1.25,0.25,NA,NA,5.968219,73,70,-0.4537679,NA,NA,C,NA,C,NA,NA,NA,17.59602,NA,septiembre
2013-09-03T00:00:00Z,1.702778,8.8,-4.8,NA,NA,NA,5.347914,NA,NA,NA,2.75,1.25,0.25,NA,NA,5.681204,81,81,-1.270617,NA,NA,C,NA,C,NA,NA,NA,18.42602,NA,septiembre
2013-09-04T00:00:00Z,4.688812,8.9,1.9,NA,NA,NA,5.951048,NA,NA,NA,4,4.5,0.5,NA,NA,8.712222,96,97,4.899639,NA,NA,C,NA,C,NA,NA,NA,16.10201,NA,septiembre
2013-09-05T00:00:00Z,8.254862,11.4,5.8,NA,NA,NA,7.388194,NA,NA,NA,3,3.25,0.25,NA,NA,9.949924,89,86,6.874441,NA,NA,C,NA,C,NA,NA,NA,NA,NA,septiembre
2013-09-06T00:00:00Z,8.61389,12.6,6.9,NA,NA,NA,8.075001,NA,NA,NA,12.75,3.5,1.25,NA,NA,9.838497,89,90,6.718566,NA,NA,C,NA,C,NA,NA,NA,1.162,21.41402,septiembre
2013-09-07T00:00:00Z,8.57361,13.3,5.7,NA,NA,NA,8.75,NA,NA,NA,8,11.75,1.75,NA,NA,9.180562,83,79,5.720403,NA,NA,C,NA,C,NA,NA,NA,9.461999,18.42602,septiembre
2013-09-08T00:00:00Z,8.335418,10.4,4.4,NA,NA,NA,8.28194,NA,NA,NA,37,42.25,3.5,NA,NA,10.47401,97,100,7.592089,NA,NA,C,NA,C,NA,NA,NA,5.145998,NA,septiembre
